493	108	1.2.19	πολλοὶ γὰρ καὶ χρημάτων δυνάμενοι φείδεσθαι , πρὶν ἐρᾶν , ἐρασθέντες οὐκέτι δύνανται ·		There he remained three days.	['γάρ']	1	['γὰρ']	['AuxY']
494	183	1.3.14	τοιαῦτα γὰρ καὶ ἐμελετῶμεν καὶ ἐσοφιζόμεθα οἷάπερ καὶ σὺ νῦν ἐμοὶ δοκεῖς μελετᾶν .		Such were the words of this speaker.	['γάρ']	1	['γὰρ']	['AuxY']
495	186	1.3.15	ἐπεὶ τοίνυν τάχιστα τῶν πολιτευομένων ὑπέλαβον κρείττονες εἶναι , Σωκράτει μὲν οὐκέτι προσῇσαν ·		For I see many reasons why I should not do so;	['μέν']	1	['μὲν']	['AuxY']
496	218	1.4.4	ἀλλὰ Σωκράτης γε τ- ἐναντία τούτων φανερὸς ἦν καὶ δημοτικὸς καὶ φιλάνθρωπος ὤν .		Thence he marched one stage, five parasangs, to the Gates between Cilicia and Syria.	['ἀλλά']	1	['ἀλλὰ']	['AuxY']
497	313	1.5.8	οὐδὲ γὰρ τὴν σαυτοῦ σύγε ψυχὴν ὁρᾷς , ἣ τοῦ σώματος κυρία ἐστίν ·		And then one might have beheld a sample of good discipline:	['γάρ']	1	['γὰρ']	['AuxY']
498	342	1.5.17	καὶ πῶς ἂν οἰηθείημεν τὸν τοιοῦτον ἢ ἡμᾶς σῶσαι ἢ τοὺς πολεμίους κρατῆσαι ;		Both parties ceased from their quarrel and returned to their quarters.	['πολέμιος']	1	['πολεμίους']	['OBJ']
499	444	1.8.2	οὐκοῦν δοκεῖ σοι αἰσχρὸν εἶναι ἀνθρώπῳ τ- αὐτὰ πάσχειν τοῖς ἀφρονεστάτοις τῶν θηρίων ;		Then ensued great confusion;	['ἄνθρωπος']	1	['ἀνθρώπῳ']	['ADV']
500	463	1.8.10	ἐμαυτόν γε μέντοι τάττω εἰς τοὺς βουλομένους ᾗ ῥᾷστά τε καὶ ἥδιστα βιοτεύειν .		the intention, then, was that they should drive into the ranks of the Greeks and cut the troops to pieces.	['εἰς']	1	['εἰς']	['AuxP']
501	516	1.9.5	ὁρῶ σε , ὦ Ἡράκλεις , ἀποροῦντα ποίαν ὁδὸν ἐπὶ τὸν βίον τράπῃ .		he was also adjudged the most eager to learn, and the most diligent in practising, military accomplishments, alike the use of the bow and of the javelin.	['ὁδός']	1	['ὁδὸν']	['OBJ']
502	538	1.9.17	ἀθάνατος δὲ οὖσα ἐκ θεῶν μὲν ἀπέρριψαι , ὑπὸ δὲ ἀνθρώπων ἀγαθῶν ἀτιμάζῃ ·		Hence he not only had many and various functions performed for him with fidelity, but, in particular, he secured the services of an army worthy of the name.	['ἄνθρωπος', 'ἀγαθός', 'ἐκ', 'μέν']	4	['ἀνθρώπων', 'ἀγαθῶν', 'ἐκ', 'μὲν']	['OBJ', 'ATR', 'AuxP', 'AuxY']
503	576	1.10.5	φανεροὶ δ’ ἐσμὲν καὶ σκοπούμενοι ἐξ ὁποίων ἂν γυναικῶν βέλτιστα ἡμῖν τέκνα γένοιτο ·		When, however, the Greeks learned that the King and his forces were in their baggage train, and the King, on the other hand, heard from Tissaphernes that the Greeks were victorious over the division opposite them and had gone on ahead in pursuit, then the King proceeded to gather his troops together and form them in line of battle, and Clearchus called Proxenus (for he was nearest him in the line) and took counsel with him as to whether they should send a detachment or go in full force to the camp, for the purpose of lending aid.	['ἀγαθός', 'ἐκ']	2	['βέλτιστα', 'ἐξ']	['ATR', 'AuxP']
504	599	1.10.16	ἢ παρεσκεύασαι μηδενὶ ἀνθρώπων πειρᾶσθαι ἀρέσκειν μηδὲ πείθεσθαι μήτε στρατηγῷ μήτε ἄλλῳ ἄρχοντι ;		Then the Greeks halted, grounded arms, and proceeded to rest themselves.	['ἄνθρωπος', 'στρατηγός']	2	['ἀνθρώπων', 'στρατηγῷ']	['ATR', 'OBJ']
555	16	1.1.6	καίτοι τίς οὐκ ἂν ὁμολογήσειεν αὐτὸν βούλεσθαι μήτ’ ἠλίθιον μήτ’ ἀλαζόνα φαίνεσθαι τοῖς συνοῦσιν ;		For, in fact, the Ionian cities had originally belonged to Tissaphernes, by gift of the King, but at that time all of them except Miletus had revolted and gone over to Cyrus.	['οὐ']	1	['οὐκ']	['AuxZ']
556	51	1.2.5	οὗτοι μὲν γὰρ οἴονται τοὺς θεοὺς τὰ μὲν εἰδέναι , τὰ δ’ οὐκ εἰδέναι ·		The width of this river was two plethra.	['μέν', 'γάρ', 'οὐ']	3	['μὲν', 'γὰρ', 'οὐκ']	['AuxY', 'AuxY', 'AuxZ']
557	58	1.2.7	ἀλλὰ μὴν καὶ τοῦ σώματος αὐτός τε οὐκ ἠμέλει τούς τ’ ἀμελοῦντας οὐκ ἐπῄνει ·		Through the middle of this park flows the Maeander river;	['ἀλλά', 'οὐ']	2	['ἀλλὰ', 'οὐκ']	['AuxY', 'AuxZ']
558	63	1.2.8	τῶν μὲν γὰρ ἄλλων ἐπιθυμιῶν ἔπαυε , τοὺς δ’ ἑαυτοῦ ἐπιθυμοῦντας οὐκ ἐπράττετο χρήματα .		The width of the the Maeander is twenty-five feet.	['μέν', 'γάρ', 'οὐ']	3	['μὲν', 'γὰρ', 'οὐκ']	['AuxY', 'AuxY', 'AuxZ']
559	73	1.2.10	οἱ μὲν γὰρ βιασθέντες ὡς ἀφαιρεθέντες μισοῦσιν , οἱ δὲ πεισθέντες ὡς κεχαρισμένοι φιλοῦσιν .		During this time Xenias the Arcadian celebrated the Lycaean festival with sacrifice and held games;	['μέν', 'γάρ']	2	['μὲν', 'γὰρ']	['AuxY', 'AuxY']
560	81	1.2.11	ἐγὼ δ’ , εἰ μέν τι κακὸν ἐκείνω τὴν πόλιν ἐποιησάτην , οὐκ ἀπολογήσομαι ·		for it was not Cyrus’ way to withhold payment when he had money.	['μέν', 'οὐ']	2	['μέν', 'οὐκ']	['AuxY', 'AuxZ']
561	145	1.3.2	ἀλλά τοι σύγε , ὦ Σώκρατες , εἴωθας εἰδὼς πῶς ἔχει τὰ πλεῖστα ἐρωτᾶν ·		And first he stood and wept for a long time.	['ἀλλά']	1	['ἀλλά']	['AuxY']
562	168	1.3.10	τ- ἀγαθὰ νὴ Δία , φάναι , ὦ μειράκιον , τὰ δὲ κακὰ οὔ .		I know, however, that he considers himself wronged by us.	['ἀγαθός', 'οὐ']	2	['ἀγαθὰ', 'οὔ']	['OBJ/SBJ', 'OBJ/AuxZ']
563	197	1.3.19	μόνους δὲ φάσκειν αὐτὸν ἀξίους εἶναι τιμῆς τοὺς εἰδότας τὰ δέοντα καὶ ἑρμηνεῦσαι δυναμένους ·		for in this way, if we should follow him, we should follow as friends and zealous supporters, and if we should go back, we should go back in safety.	['ἄξιος']	1	['ἀξίους']	['PNOM']
564	213	1.4.2	σὺ δ’ ἀπτόλεμος καὶ ἄναλκις , οὔτε ποτ’ ἐν πολέμῳ ἐναρίθμιος οὔτ’ ἐνὶ βουλῇ .		and the ships from Peloponnesus arrived to meet Cyrus, thirty-five in number, with Pythagoras the Lacedaemonian as admiral in command of them.	['πόλεμος', 'ἐν']	2	['πολέμῳ', 'ἐν']	['ADV', 'AuxP']
565	252	1.4.11	ποτὸν δὲ πᾶν ἡδὺ ἦν αὐτῷ διὰ τὸ μὴ πίνειν , εἰ μὴ διψῴη .		There he remained five days.	['διά']	1	['διὰ']	['AuxP']
566	269	1.4.16	ὦ τλῆμον , ἔφη ὁ Σωκράτης , καὶ τί ἂν οἴει παθεῖν καλὸν φιλήσας ;		When Cyrus learned that they had crossed, he was delighted and sent Glus to the troops with this message:	['καλός']	1	['καλὸν']	['OBJ']
567	279	1.4.19	ἀλλὰ συμβουλεύω σοι , ὦ Ξενοφῶν , ὁπόταν ἴδῃς τινὰ καλόν , φεύγειν προτροπάδην .		They arrived at the Araxes river.	['ἀλλά', 'καλός']	2	['ἀλλὰ', 'καλόν']	['AuxY', 'ATR']
568	312	1.5.8	μὰ Δί’ οὐ γὰρ ὁρῶ τοὺς κυρίους , ὥσπερ τῶν ἐνθάδε γιγνομένων τοὺς δημιουργούς .		But it seemed to him that they took their time with the work; accordingly, as if in anger, he directed the Persian nobles who accompanied him to take a hand in hurrying on the wagons.	['γάρ', 'οὐ']	2	['γὰρ', 'οὐ']	['AuxY', 'AuxZ']
569	386	1.6.11	ὦ Σώκρατες , ἐγώ τοί σε δίκαιον μὲν νομίζω , σοφὸν δὲ οὐδ’ ὁπωστιοῦν ·		it was all conjectures, of one sort and another.	['μέν', 'δίκαιος']	2	['μὲν', 'δίκαιον']	['AuxY', 'OCOMP']
570	424	1.7.13	οὐκοῦν τὸ μὲν βούλεσθαι σίτου ἅπτεσθαι , ὅταν ὥρα ἥκῃ , ἀμφοτέροις εἰκὸς παραγίγνεσθαι ;		Such were the reports brought to Cyrus by those who deserted from the Great King before the battle, and after the battle identical reports were made by the prisoners taken thereafter.	['μέν']	1	['μὲν']	['AuxY']
571	506	1.8.29	ἐπὴν δ’ εἰς ἄκρον ἵκηαι , ῥηιδίη δὴ ἔπειτα πέλει , χαλεπή περ ἐοῦσα .		for he had a dagger of gold.	['εἰς']	1	['εἰς']	['AuxP']
572	548	1.9.22	ἔστι δὲ τοῖς μὲν ἐμοῖς φίλοις ἡδεῖα μὲν καὶ ἀπράγμων σίτων καὶ ποτῶν ἀπόλαυσις ·		and surely he of all men distributed gifts most generously among his friends, with an eye to the tastes of each one and to whatever particular need he noted in each case.	['φίλος', 'μέν']	2	['φίλοις', 'μὲν']	['ADV', 'AuxY']
573	562	1.9.29	τοὺς γὰρ εὖ παθόντας , ὅταν δυνάμενοι χάριν ἀποδοῦναι μὴ ἀποδῶσιν , ἀχαρίστου καλοῦσιν .		(and he, mark you, speedily found out that the man he imagined was faithful to him, was more devoted to Cyrus than to him);	['γάρ']	1	['γὰρ']	['AuxY']
574	588	1.10.12	ἀλλ’ οὐδεπώποτε αὐτήν , ἔφη , οὔτ’ εἶπα οὔτ’ ἐποίησα οὐδὲν ἐφ’ ᾧ ᾐσχύνθη .		The Greeks pursued as far as a certain village.	['ἀλλά']	1	['ἀλλ’']	['AuxY']
625	39	1.2.1	ἐθαύμαζε δ’ εἰ μὴ φανερὸν αὐτοῖς ἐστιν , ὅτι ταῦτα οὐ δυνατόν ἐστιν ἀνθρώποις εὑρεῖν ·		and he sent word to Xenias the Arcadian, who commanded for him the mercenary force in the cities, to come with his troops, leaving behind only so many as were necessary to garrison the citadels.	['ἄνθρωπος', 'οὐ']	2	['ἀνθρώποις', 'οὐ']	['OBJ', 'AuxZ']
626	71	1.2.10	τοὺς δὲ τοιούτους λόγους ἐπαίρειν ἔφη τοὺς νέους καταφρονεῖν τῆς καθεστώσης πολιτείας καὶ ποιεῖν βιαίους .		Thence he marched two stages, ten parasangs, to Peltae, an inhabited city.	['λόγος']	1	['λόγους']	['SBJ']
627	110	1.2.19	πῶς οὖν οὐκ ἐνδέχεται σωφρονήσαντα πρόσθεν αὖθις μὴ σωφρονεῖν καὶ δίκαια δυνηθέντα πράττειν αὖθις ἀδυνατεῖν ;		This country he gave over to the Greeks to plunder, on the ground that it was hostile territory.	['δίκαιος', 'οὐ']	2	['δίκαια', 'οὐκ']	['OBJ', 'AuxZ']
628	129	1.2.25	οὐδὲ γὰρ ἔγωγε οὔτ’ αὐτὸς τοῦτο πώποτε Σωκράτους ἤκουσα οὔτ’ ἄλλου του φάσκοντος ἀκηκοέναι ᾐσθόμην .		Now Epyaxa, the wife of Syennesis, had reached Tarsus five days ahead of Cyrus.	['γάρ']	1	['γὰρ']	['AuxY']
629	137	1.2.27	εἰ μὲν γὰρ σὺν τοῖς ὀρθῶς , δῆλον ὅτι ἀφεκτέον ἂν εἴη τοῦ ὀρθῶς λέγειν ·		and that they might take back the slaves that had been seized in case they should chance upon them anywhere.	['μέν', 'γάρ', 'δῆλος']	3	['μὲν', 'γὰρ', 'δῆλον']	['AuxY', 'AuxY', 'PNOM']
630	155	1.3.5	ἔνθα καὶ δῆλον ἐγένετο ὅτι ἀπαγγελθέντος αὐτοῖς τοῦ περὶ τῶν βοῶν λόγου ὠργίζοντο τῷ Σωκράτει .		And never shall any man say that I, after leading Greeks into the land of the barbarians, betrayed the Greeks and chose the friendship of the barbarians. Rather, since you do not care to obey me, I shall follow with you and suffer whatever I must.	['λόγος', 'δῆλος']	2	['λόγου', 'δῆλον']	['SBJ', 'PNOM']
631	187	1.3.15	οὔτε γὰρ αὐτοῖς ἄλλως ἤρεσκεν , εἴ τε προσέλθοιεν , ὑπὲρ ὧν ἡμάρτανον ἐλεγχόμενοι ἤχθοντο ·		say rather that I shall obey to the best of my ability the man whom you choose, in order that you may know that I understand as well as any other person in the world how to be a subordinate also.	['γάρ']	1	['γὰρ']	['AuxY']
632	225	1.4.5	ἐμοὶ μὲν δὴ Σωκράτης τοιοῦτος ὢν ἐδόκει τιμῆς ἄξιος εἶναι τῇ πόλει μᾶλλον ἢ θανάτου .		It was because of this pass that Cyrus had sent for the fleet, in order that he might disembark hoplites between and beyond the walls and thus overpower the enemy if they should be keeping guard at the Syrian Gates—and that was precisely what Cyrus supposed Abrocomas would do, for he had a large army.	['ἄξιος', 'μέν']	2	['ἄξιος', 'μὲν']	['PNOM', 'AuxY']
633	351	1.6.3	ἢ τίς οὐκ ἂν ταῖς ἡδοναῖς δουλεύων αἰσχρῶς διατεθείη καὶ τὸ σῶμα καὶ τὴν ψυχήν ;		The letter also contained reminders of his former friendship and fidelity.	['οὐ']	1	['οὐκ']	['AuxZ']
634	434	1.7.16	τί δέ , τὸ μὴ φεύγειν τοὺς πόνους , ἀλλ’ ἐθελοντὴν ὑπομένειν ποτέρῳ ἂν προσθείημεν ;		Accordingly Cyrus and his army went through by the passage just mentioned, and so found themselves on the inner side of the trench.	['ἀλλά']	1	['ἀλλ’']	['AuxY']
635	554	1.9.26	τοιαῦτά σοι , ὦ παῖ τοκέων ἀγαθῶν Ἡράκλεις , ἔξεστι διαπονησαμένῳ τὴν μακαριστοτάτην εὐδαιμονίαν κεκτῆσθαι .		So he would often send halves of geese and of loaves and so forth, instructing the bearer to add the message:	['ἀγαθός']	1	['ἀγαθῶν']	['ATR']
636	570	1.10.1	οὐκοῦν ὅσῳ ἄν τις μείζω ἀγαθὰ παθὼν μὴ ἀποδιδῷ χάριν , τοσούτῳ ἀδικώτερος ἂν εἴη ;		and Ariaeus and his men no longer stood their ground, but fled through their own camp to the stopping-place from which they had set out that morning.	['ἀγαθός']	1	['ἀγαθὰ']	['OBJ']
